observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__training__decision_tree__mutual_information_select_k_best_k11__s42__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,42,training,9,1,1,28000,28000,11,3,7226,0.0632166959985625,0.0660248000000001,153.609375,153.73828125,156.359375,2.75,2464132,2464000,3028,0.0632166959985625,2.2577391428058035e-06,442920.96506651817,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,1e43e0655ec53978be4df11931c10f03c531ac893538e6fd3390c8124b7d593c,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s42__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,42,training,10,1,1,28000,28000,11,3,7229,0.06479079599921533,0.06753871499999997,153.90625,154.03515625,156.65625,2.75,2464132,2464000,3028,0.06479079599921533,2.313956999971976e-06,432160.1481843054,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,1e43e0655ec53978be4df11931c10f03c531ac893538e6fd3390c8124b7d593c,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,1,1,1,28000,28000,42,3,7233,0.28493476000039664,0.3042012289999998,160.80078125,160.9296875,182.05078125,21.25,9408132,9408000,2310,0.28493476000039664,1.0176241428585595e-05,98268.10881185933,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,2,1,1,28000,28000,42,3,7238,0.3031934780010488,0.32464169100000007,160.7421875,160.87109375,181.9921875,21.25,9408132,9408000,2310,0.3031934780010488,1.0828338500037457e-05,92350.27146561228,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,3,1,1,28000,28000,42,3,7242,0.2071484469997813,0.21805787699999968,160.60546875,160.734375,181.85546875,21.25,9408132,9408000,2310,0.2071484469997813,7.39815882142076e-06,135168.76619417552,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,4,1,1,28000,28000,42,3,7246,0.22121136100031435,0.23408586299999978,160.5078125,160.76171875,181.8828125,21.375,9408132,9408000,2310,0.22121136100031435,7.900405750011227e-06,126575.7774527693,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,5,1,1,28000,28000,42,3,7249,0.24173560700000962,0.2573899829999995,160.49609375,160.625,181.74609375,21.25,9408132,9408000,2310,0.24173560700000962,8.63341453571463e-06,115829.02637921639,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,6,1,1,28000,28000,42,3,7252,0.15077191299860715,0.15781862900000032,160.25,160.37890625,181.5,21.25,9408132,9408000,2310,0.15077191299860715,5.384711178521684e-06,185710.98186078377,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,7,1,1,28000,28000,42,3,7255,0.17283741699975508,0.18202137400000007,160.96484375,161.09375,182.21484375,21.25,9408132,9408000,2310,0.17283741699975508,6.1727648928483955e-06,162001.9581757559,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,8,1,1,28000,28000,42,3,7260,0.1652067579998402,0.17337919499999987,160.75390625,160.8828125,182.00390625,21.25,9408132,9408000,2310,0.1652067579998402,5.90024135713715e-06,169484.5921498386,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,9,1,1,28000,28000,42,3,7263,0.13368293199891923,0.13952572899999982,160.859375,160.98828125,182.109375,21.25,9408132,9408000,2310,0.13368293199891923,4.7743904285328294e-06,209450.82204081496,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s42__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,42,training,10,1,1,28000,28000,42,3,7266,0.15128616699985287,0.15920437900000017,161.0546875,161.18359375,182.3046875,21.25,9408132,9408000,2310,0.15128616699985287,5.403077392851888e-06,185079.71055957305,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b1947017d2e621704fa923a4142a9462c816421c713d708ad8305ad6d7d20d4b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,1,1,1,28000,28000,11,3,7269,0.026638579000064055,0.027526089000000198,153.89453125,154.0234375,164.76953125,10.875,2464132,2464000,1334,0.026638579000064055,9.513778214308591e-07,1051107.1179860109,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,2,1,1,28000,28000,11,3,7272,0.02786877900143736,0.029037761000000106,153.984375,154.11328125,164.859375,10.875,2464132,2464000,1334,0.02786877900143736,9.9531353576562e-07,1004708.530594608,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,3,1,1,28000,28000,11,3,7275,0.024714921999475337,0.02561635899999981,154.3359375,154.46484375,165.2109375,10.875,2464132,2464000,1334,0.024714921999475337,8.826757856955477e-07,1132918.8091548255,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,4,1,1,28000,28000,11,3,7278,0.02893050199963909,0.030198706000000186,154.20703125,154.3359375,165.08203125,10.875,2464132,2464000,1334,0.02893050199963909,1.0332322142728247e-06,967836.6452247978,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,5,1,1,28000,28000,11,3,7281,0.028787457000362338,0.03029005699999976,154.23046875,154.359375,165.10546875,10.875,2464132,2464000,1334,0.028787457000362338,1.0281234642986549e-06,972645.8297322884,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,6,1,1,28000,28000,11,3,7284,0.024016519000724657,0.02509371699999985,154.25390625,154.3828125,165.12890625,10.875,2464132,2464000,1334,0.024016519000724657,8.57732821454452e-07,1165864.2120098732,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,7,1,1,28000,28000,11,3,7315,0.023874110000178916,0.024673511000000037,154.18359375,154.3125,165.05859375,10.875,2464132,2464000,1334,0.023874110000178916,8.526467857206756e-07,1172818.5888307528,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,8,1,1,28000,28000,11,3,7318,0.029414093998639146,0.031113506999999707,154.44921875,154.578125,165.32421875,10.875,2464132,2464000,1334,0.029414093998639146,1.0505033570942552e-06,951924.6114225184,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,9,1,1,28000,28000,11,3,7321,0.031116516000111005,0.032523791000000024,154.40234375,154.53125,165.27734375,10.875,2464132,2464000,1334,0.031116516000111005,1.1113041428611073e-06,899843.6714412408,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s42__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,42,training,10,1,1,28000,28000,11,3,7324,0.025851210999462637,0.026908450000000084,154.421875,154.55078125,165.296875,10.875,2464132,2464000,1334,0.025851210999462637,9.232575356950942e-07,1083121.405824355,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,b9befdf6e003af6109228ddf44bf6e836ac966bcb3db26cabf0c22cc8127fbe9,87f36d590c80453381ee2babc4cd9e8120ca6a3931271398ff525fb55496264f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s42__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,42,training,1,1,1,28000,28000,43,3,7328,0.1569695819998742,0.1654389730000001,160.8515625,160.98046875,182.7265625,21.875,9632132,9632000,2342,0.1569695819998742,5.606056499995507e-06,178378.50902872658,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,e3bc8ae3d91d93478dc6b6f44514bb0ba1be16ac298127ee0468d5e2725e0a49,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s42__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,42,training,2,1,1,28000,28000,43,3,7332,0.14351442599945585,0.14985005499999993,161.1953125,161.32421875,183.0703125,21.875,9632132,9632000,2342,0.14351442599945585,5.125515214266281e-06,195102.33765702526,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,e3bc8ae3d91d93478dc6b6f44514bb0ba1be16ac298127ee0468d5e2725e0a49,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s42__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,42,training,3,1,1,28000,28000,43,3,7336,0.1356045679985982,0.14176516300000008,161.41015625,161.5390625,183.28515625,21.875,9632132,9632000,2342,0.1356045679985982,4.843020285664222e-06,206482.7196698082,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,e3bc8ae3d91d93478dc6b6f44514bb0ba1be16ac298127ee0468d5e2725e0a49,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
